oui	companyName
00:50:C2:DC:4	Keith & Koep GmbH
40:D8:55:13:4	digitech GmbH &amp; Co KG
4C:91:7A:C	Alibaba (Beijing) Software Service Inc
90:EE:C7	"Samsung Electronics Co, Ltd"
00:50:C2:34:5	Act
90:F1:AA	"Samsung Electronics Co, Ltd"
00:1B:C5:0B:9	"Denki Kogyo Co, Ltd"
F0:43:47	"Huawei Tech Co, Ltd"
6C:A9:28	Hmd Global Oy
8C:EA:48	"Samsung Electronics Co, Ltd"
00:00:67	"Soft * Rite, Inc"
BC:5F:F4	ASRock Incorporation
7C:E9:D3	"Hon Hai Precision Ind. Co, Ltd"
38:28:EA	"Fujian Netcom Tech Co, Ltd"
00:17:67	Earforce AS
28:94:AF	Samhwa Telecom
5C:A4:8A	"Cisco Systems, Inc"
00:00:41	Ice Corp
00:1B:F1	"Nanjing SilverNet Software Co, Ltd"
44:E4:D9	"Cisco Systems, Inc"
E4:F1:D4	"vivo Mobile Communication Co, Ltd"
C0:23:8D	"Samsung Electronics Co, Ltd"
90:47:16	Rorze Corp
40:D8:55:00:3	AlphaNavigation coltd
F4:F1:E1	"Motorola Mobility Llc, a Lenovo Co"
00:D3:18	Spg Controls
B4:50:62	EmBestor Tech Inc
00:02:AA	"PLcom Co, Ltd"
00:23:35	"Linkflex Co, Ltd"
70:B3:D5:B7:E	Elbit Systems of America
F8:7A:EF	"Rosonix Tech, Inc"
70:B3:D5:D9:D	"Electroimpact, Inc"
44:D7:91	"Huawei Tech Co, Ltd"
3C:42:7E:3	"Shenzhen Vetas Communication Tech Co , Ltd"
54:0D:F9	"Huawei Device Co, Ltd"
00:0D:61	"Giga-Byte Tech Co, Ltd"
00:1F:FC	Riccius+Sohn GmbH
00:24:1E	"Nintendo Co, Ltd"
C8:4C:75	"Cisco Systems, Inc"
00:50:C2:D2:5	Vaf Instruments BV
3C:DF:BD	"Huawei Tech Co, Ltd"
00:91:9E	Intel Corp
00:50:C2:37:A	Ida Corp
00:18:49	"nVent, Schroff GmbH"
00:50:C2:FD:F	Acd Elektronik GmbH
40:D8:55:07:5	Teraflops
70:B3:D5:A9:E	Argon ST
00:32:17	"Cisco Systems, Inc"
00:15:56	Sagemcom Broadband Sas
E0:5A:9F:6	Fibrain
64:62:66:2	Protectli
00:02:93	Solid Data Systems
70:B3:D5:6B:6	Inradios GmbH
4C:AE:31	ShengHai Electronics (Shenzhen) Ltd
68:98:61	Beacon Inc
00:C0:48	Bay Technical Associates
00:C0:9F	Quanta Computer Inc
00:14:60	Kyocera Wireless Corp
00:1B:E3	"Health Hero Network, Inc"
DC:63:73	Obara Korea
00:05:58	"Synchronous, Inc"
28:D9:3E	Telecor Inc
70:B3:D5:B3:5	"Rexxam Co, Ltd"
EC:9F:0D:D	Sks Control Oy
D8:A7:56	Sagemcom Broadband Sas
00:14:F8	Scientific Atlanta
00:26:D9	"Arris Group, Inc"
50:A4:C8	"Samsung Electronics Co, Ltd"
70:B3:D5:37:0	Inphi Corp
5C:B3:F6	"Human, Inc"
00:E0:AF	General Dynamics Information Systems
00:08:BB	NetExcell
00:0D:B4	Stormshield
70:F1:A1	Liteon Tech Corp
48:7A:FF	Essys
00:60:C1	WaveSpan Corp
00:03:3A	"Silicon Wave, Inc"
00:BB:F0	Ungermann-Bass Inc
FC:5B:24	Weibel Scientific A/S
80:C5:E6	Microsoft Corp
D8:8F:76	"Apple, Inc"
20:58:69	Ruckus Wireless
00:60:38	Nortel Networks
00:50:C0	"Gatan, Inc"
00:50:C2:3A:E	"Hankuk Tapi Computer Co, Ltd"
00:1F:4B	Lineage Power
6C:0F:6A	"Jdc Tech Co, Ltd"
00:50:C2:DF:6	"Hino Engineering, Inc"
00:0F:0E	"WaveSplitter Tech, Inc"
00:25:62	interbro Co Ltd
70:B3:D5:68:5	Lda Audiotech
00:1B:E5	802automation Ltd
00:1F:14	NexG
EC:01:33	Trinus Systems Inc
74:3E:2B	Ruckus Wireless
B0:4A:39	"Beijing Roborock Tech Co, Ltd"
00:0A:35	Xilinx
00:0E:C4	Iskra Transmission d.d.
00:18:1A	AVerMedia Information Inc
78:2E:EF	Nokia Corp
74:BF:C0	Canon Inc
84:89:EC:3	Aerionics Inc
78:47:E3	"Sichuan Tianyi Comheart Telecomco.,Ltd"
B8:55:10	Zioncom Electronics (Shenzhen) Ltd
64:99:A0	AG Elektronik AB
DC:A9:89	Macandc
64:E6:25	"Woxu Wireless Co, Ltd"
54:60:09	"Google, Inc"
C0:D3:91:6	Ernitec
00:13:79	Ponder Information Industries Ltd
00:21:49	"China Daheng Group ,Inc"
00:25:57	BlackBerry Rts
00:1B:C5:01:D	Rose + Herleth GbR
40:D8:55:13:0	Gsp Sprachtechnologie GmbH
00:50:C2:9A:B	Electrodata Inc
10:1B:54	"Huawei Tech Co, Ltd"
20:98:D8	"Shenzhen Yingdakang Tech Co, Ltd"
1C:2C:E0	Shanghai Mountain View Silicon
C8:BC:9C	"Huawei Device Co, Ltd"
00:04:E8	"Ier, Inc"
00:12:3F	Dell Inc
00:21:FD	Lacroix Traffic S.A.U
00:23:58	Systel SA
40:D8:55:12:A	Jadpod Communication Co Ltd
70:B3:D5:EF:E	Meiden System Solutions
00:02:03	"Woonsang Telecom, Inc"
00:05:D1	Metavector Tech
00:0B:71	Litchfield Communications Inc
A0:51:C6	Avaya Inc
0C:54:15	Intel Corp
00:01:16	"Netspect Tech, Inc"
C8:7D:77	"Shenzhen Kingtech Communication Equipment Co, Ltd"
58:1C:BD	Affinegy
E0:DB:88	Open Standard Digital-IF Interface for Satcom Systems
D4:58:00	"Fiberhome Telecommunication Tech Co, Ltd"
2C:43:BE	Sunnovo International Ltd
B4:BA:12	"China Mobile (Hangzhou) Information Tech Co, Ltd"
00:1B:E1	ViaLogy
9C:28:BF	Continental Automotive Czech Republic s.r.o.
58:BC:27	"Cisco Systems, Inc"
C0:89:97	"Samsung Electronics Co, Ltd"
DC:41:5F	"Apple, Inc"
64:77:7D	Hitron Tech Inc
00:03:55	TeraBeam Internet Systems
00:1F:90	"Actiontec Electronics, Inc"
00:50:C2:84:4	Prodigy Electronics Ltd
A4:7B:2C	Nokia
4C:B2:1C	"Maxphotonics Co, Ltd"
90:E2:FC	Ieee Registration Authority
00:50:C2:C4:E	Elaso AG
24:F0:94	"Apple, Inc"
20:5F:3D	Cambridge Communication Systems Ltd
40:44:FD	Realme Chongqing MobileTelecommunications Corp Ltd
70:B3:D5:E0:3	Mbj
00:40:B2	Systemforschung
00:50:C2:2B:7	Rafi GmbH & CoKG
00:0F:54	Entrelogic Corp
98:AA:D7	Blue Wave Networking Co Ltd
3C:5C:C3	Shenzhen First Blue Chip Tech Ltd
98:27:82:7	Kortek Corp
00:15:9F	"Terascala, Inc"
18:74:E2:E	"G&O Audio Co, Ltd"
00:20:07	"Sfa, Inc"
00:0B:57	Silicon Laboratories
6C:FD:B9	"Proware Tech Co, Ltd"
70:64:17	Orbis Tecnologia Electrica S.A.
18:32:A2	"Laon Tech Co, Ltd"
08:96:D7	Avm GmbH
00:00:27	Japan Radio Co
00:0E:33	"Shuko Electronics Co, Ltd"
00:1A:FB	Joby Inc
00:26:04	Audio Processing Tech Ltd
04:2F:56	Atocs (Shenzhen) Ltd
54:78:1A	"Cisco Systems, Inc"
3C:47:11	"Huawei Tech Co, Ltd"
60:E7:8A	Unisem
F4:03:43	Hewlett Packard Enterprise
E0:33:8E	"Apple, Inc"
00:0E:20	"Access Systems Americas, Inc"
20:0E:95	Iec – Tc9 Wg43
70:B3:D5:F9:9	Tex Computer Srl
00:D0:E1	Avionitek Israel Inc
00:05:A1	Zenocom
6C:EC:EB	Texas Instruments
5C:F9:F0	Atomos Engineering P/L
A0:E0:AF	"Cisco Systems, Inc"
00:09:D3	"Western DataCom Co, Inc"
00:12:62	Nokia Danmark A/S
A4:7C:1F	Cobham plc
A4:6E:79	Dft System CoLtd
EC:21:9F	VidaBox Llc
34:00:8A:9	Keruyun Technoligies(Beijing) Corp Ltd
00:20:36	Bmc Software
00:0C:C1	Eaton Corp
70:B3:D5:59:B	Automatizacion Y Conectividad SA DE CV
70:B3:D5:8E:6	Mothonic AB
94:05:BB:2	"Dongguan Cxwe Tech Co, Ltd"
00:50:C2:1C:5	Flander Oy
24:47:0E	PentronicAB
4C:EE:B0	Shc Netzwerktechnik GmbH
00:0F:AF	Dialog Inc
54:A6:19	"Alcatel-Lucent Shanghai Bell Co, Ltd"
AC:FD:EC	"Apple, Inc"
E4:F1:4C	Private
08:00:2B	Digital Equipment Corp
00:50:C2:E9:9	"UV Networks, Inc"
3C:D0:F8	"Apple, Inc"
6C:90:B1	SanLogic Inc
70:B3:D5:A5:3	GS Industrie-Elektronik GmbH
A0:28:33:6	"Xiamen Caimore Communication Tech Co, Ltd"
00:00:DA	Atex
00:50:C2:79:E	"Benshaw Canada Controls, Inc"
A8:65:B2	"Dongguan Yishang Electronic Tech Co, Ltd"
F8:35:DD	"Gemtek Tech Co, Ltd"
9C:F6:DD:C	"Lighting New Energy Tech Co, Ltd"
00:00:02	Xerox Corp
00:30:BA	"AC&T System Co, Ltd"
00:50:C2:AB:C	Barrick
38:ED:18	"Cisco Systems, Inc"
D8:42:E2	"Canary Connect, Inc"
00:60:AB	Larscom Inc
00:0B:A5	"Quasar Cipta Mandiri, PT"
88:5C:47	Alcatel-Lucent
70:81:EB	"Apple, Inc"
DC:44:27:1	"Tesla, Inc"
00:0A:E9	AirVast Tech Inc
5C:F2:86:5	Euroimmun Medizinische Labordiagnostika AG
78:F8:B8	Rako Controls Ltd
00:03:8A	"America Online, Inc"
00:09:8D	Velocity Semiconductor
00:50:C2:28:2	Telvent
00:24:7A	"FU YI Cheng Tech Co, Ltd"
70:B3:D5:DB:0	"Arnouse Digital Devices, Corp"
2C:6F:51	Herospeed Digital Tech Ltd
00:1B:FB	"Alpsalpine Co,.Ltd"
4C:14:80	"Noregon Systems, Inc"
EC:F2:36	Neomontana Electronics
00:50:C2:E1:E	Lo-Q plc
48:65:EE:3	Data Tech Inc
70:B3:D5:B0:F	merkur Funksysteme AG
30:BE:3B	Mitsubishi Electric Corp
00:50:C2:08:D	Kylink Communications Corp
40:86:2E	"Jdm Mobile Internet Solution Co, Ltd"
80:D4:A5	"Huawei Tech Co, Ltd"
70:B3:D5:D9:5	"Sano Service Co, Ltd"
C4:84:66	"Apple, Inc"
B8:61:42	"Beijing Tricolor Tech Co, Ltd"
4C:75:25	Espressif Inc
00:08:1C	@pos.com
00:50:C2:3B:C	"Tyzx, Inc"
00:22:BA	Huth Elektronik Systeme GmbH
00:50:C2:E3:1	"Ensis Co, Ltd"
74:E1:4A:9	"Kanto Aircraft Instrument Co, Ltd"
70:B3:D5:35:E	Eidos Spa
70:B3:D5:2D:9	Zpas S.A.
70:B3:D5:8D:5	Guangzhou Wanglu
00:60:9F	Phast Corp
00:12:98	Mico Electric(Shenzhen) Ltd
00:50:C2:5C:3	KS System GmbH
40:D8:55:01:7	Franke Aquarotter GmbH
70:B3:D5:07:3	Liteon Tech Corp
4C:33:29	Sweroam
04:BD:88	"Aruba, a Hewlett Packard Enterprise Co"
70:B3:D5:F4:D	Honeywell
00:14:01	Rivertree Networks Corp
00:16:3C	Rebox B.V.
00:50:C2:68:F	Bertronic Srl
00:1F:8F	"Shanghai Bellmann Digital Source Co, Ltd"
00:50:C2:D0:E	Weinert Engineering GmbH
00:50:C2:DD:5	"Friend Spring Industrial Co, Ltd"
8C:C8:F4:3	"Toho Denki Ind.Co, Ltd"
00:1D:24	Aclara Power-Line Systems Inc
40:D8:55:08:1	Sicon srl
B4:7C:9C	Amazon Tech Inc
20:85:93:9	Mastodon Design
84:71:27	Silicon Laboratories
00:16:51	Exeo Systems
00:25:B4	"Cisco Systems, Inc"
C0:D0:44	Sagemcom Broadband Sas
40:D8:55:01:A	Meggitt Defense Systems Inc
40:D8:55:11:D	Acd Elektronik GmbH
28:C2:1F	Samsung Electro-Mechanics(Thailand)
B8:6C:E8	"Samsung Electronics Co, Ltd"
14:3D:F2	"Beijing Shidai Hongyuan Network Communication Co, Ltd"
00:02:A8	Air Link Tech
00:C0:A6	Exicom Australia Pty. Ltd
00:09:62	Sonitor Tech AS
00:09:68	"Technoventure, Inc"
28:2C:B2	"TP-Link Tech Co, Ltd"
40:D8:55:0B:1	"Nanjing Tiansu Automation Control System Co, Ltd"
30:42:A1	ilumisys Inc Dba Toggled
70:B3:D5:54:6	Sensefarm AB
54:9B:72	Ericsson AB
4C:BC:98:4	"Nemon Co, Ltd"
70:B3:D5:F3:F	comtac AG
48:88:99	"Shenzhen SuperElectron Tech Co, Ltd"
00:50:C2:6E:E	Interactive Electronic Systems
40:9F:C7	"Baekchun I&C Co, Ltd"
70:B3:D5:C5:3	S Labs sp. z o.o.
70:B3:D5:4D:6	Operational Tech Solutions
00:90:2E	Namco Ltd
D8:3C:69	Shenzhen Tinno Mobile Tech Corp
4C:C0:0A	"vivo Mobile Communication Co, Ltd"
CC:B1:82	"Huawei Tech Co, Ltd"
04:18:0F	"Samsung Electronics Co, Ltd"
00:50:C2:F8:A	"Emac, Inc"
70:B3:D5:A5:B	Christ Elektronik GmbH
70:B3:D5:FF:5	Prolan Process Control Co
B4:4C:3B	"Zhejiang Dahua Tech Co, Ltd"
08:86:20	Tecno Mobile Ltd
C0:B8:E6	"Ruijie Networks Co, Ltd"
00:D0:25	"Xrosstech, Inc"
00:04:A0	"Verity Instruments, Inc"
00:1E:9A	Hamilton Bonaduz AG
10:9A:B9	Tosibox Oy
BC:75:96	"Beijing Broadwit Tech Co, Ltd"
3C:6A:2C:7	Homegear GmbH
C4:95:4D	Ieee Registration Authority
00:50:C2:8D:9	Industrial Control and Communication Ltd
78:DD:D6	c-scape
A4:7C:14	ChargeStorm AB
74:A4:B5	Powerleader Science and Tech Co Ltd
70:B3:D5:F8:F	Dimastec Gestao DE Ponto E Acesso Eireli-ME
20:DE:88	IC Realtime Llc
50:52:3B	Nokia
70:B3:D5:37:3	"Hangzhou Weimu Tech Co,.Ltd"
00:A0:50	Cypress Semiconductor
00:08:CB	Zeta Broadband Inc
10:13:EE	Justec International Tech Inc
A8:88:08	"Apple, Inc"
9C:FB:F1	Mesomatic GmbH & CoKG
78:B8:4B	"Sichuan Tianyi Comheart Telecomco.,Ltd"
A4:6B:B6	Intel Corp
08:E7:E5	"Huawei Device Co, Ltd"
00:0B:FC	"Cisco Systems, Inc"
00:1D:86	Shinwa Industries(China) Ltd
7C:08:D9	Shanghai B-Star Tech Co
90:6D:C8	Dlg Automação Industrial Ltda
7C:F0:98	"Bee Beans Tech, Inc"
54:5E:BD	NL Tech
70:B3:D5:CD:8	Nexus Electric S.A.
84:23:88	Ruckus Wireless
00:00:FA	Microsage Computer Systems Inc
00:22:1A	Audio Precision
70:B3:D5:F1:0	Riegl Laser Measurement Systems GmbH
98:02:D8:8	"Simplo Tech Co, Ltd"
FA:63:E1	Samsung Electronics (UK) Ltd
78:DA:A2	"Cynosure Tech Co, Ltd"
70:B3:D5:95:8	pureLiFi Ltd
70:B3:D5:FF:C	Symetrics Industries d.b.a. Extant Aerospace
18:90:88	eero Inc
B0:89:C2	Zyptonite
4C:91:7A:E	annapurnalabs
FC:A8:9B	Texas Instruments
00:0A:F1	"Clarity Design, Inc"
00:50:C2:1F:5	Abest Communication Corp
A4:E3:91	Deny Fontaine
00:50:C2:F9:D	"Jsc ""Kaluga Teletypes Manufacturing Plant"""
BC:67:1C	"Cisco Systems, Inc"
00:02:2D	Agere Systems
00:0F:A3	Alpha Networks Inc
40:D8:55:09:7	Burton Technical Services Llc
60:95:CE:5	AdvanWISE Corp
00:50:C2:1A:8	Anova Broadband
C4:7C:8D:C	Inotec Sicherheitstechnik GmbH
00:02:25	One Stop Systems
00:03:4E	"Pos Data Co, Ltd"
00:24:31	"Uni-v Co, Ltd"
CC:C9:2C	Schindler - Port Tech
4C:4B:F9:5	Remedee Labs
00:0C:72	"Tempearl Industrial Co, Ltd"
00:50:C2:DE:A	Cerner Corp
74:3C:18	Taicang T&W Electronics
70:B3:D5:15:D	Vtron Pty Ltd
70:B3:D5:94:9	National Radio & Telecommunication Corp - Nrtc
00:04:9C	"Surgient Networks, Inc"
00:06:36	Jedai Broadband Networks
00:50:C2:93:6	Margaritis Engineering
5C:0A:5B	"Samsung Electro Mechanics Co, Ltd"
70:B3:D5:6F:8	Senseon Corp
70:B3:D5:D9:7	Brs Sistemas Eletrônicos
70:B3:D5:0C:8	Fin Robotics Inc
78:0F:77	"HangZhou Gubei Electronics Tech Co, Ltd"
00:C0:7E	Kubota Corp Electronic
00:50:C2:74:A	Monitor Electronics Ltd
00:1E:B5	Ever Sparkle Tech Ltd
6C:9C:E9	Nimble Storage
80:74:59	"K's Co, Ltd"
2C:C5:D3	Ruckus Wireless
00:30:94	"Cisco Systems, Inc"
58:65:E6	infomark
8C:8E:F2	"Apple, Inc"
2C:AC:44	Conextop
9C:1E:95	"Actiontec Electronics, Inc"
00:03:C6	"Icue Systems, Inc"
00:30:41	"Saejin T&M Co, Ltd"
00:50:B3	Voiceboard Corp
DC:A9:71	Intel Corp
20:1E:88	Intel Corp
70:B3:D5:6D:1	Visual Engineering Tech Ltd
F0:9F:FC	Sharp Corp
00:20:4B	"Autocomputer Co, Ltd"
00:C0:05	"Livingston Enterprises, Inc"
00:08:6F	Resources Computer Network Ltd
00:16:B8	Sony Corp
38:5F:C3	"Yu Jeong System, CoLtd"
E4:FA:FD	Intel Corp
70:B3:D5:CF:C	Veilux Inc
8C:47:6E:6	Oxford Nanopore Tech Ltd
00:0A:7D	"Valo, Inc"
00:17:97	Telsy Elettronica S.p.A.
00:19:92	Adtran Inc
00:50:C2:BB:4	Jsc Electrical Equipment Factory
8C:51:05	"Shenzhen ireadygo Information Tech Co, Ltd"
B0:C5:54	D-Link International
00:50:C2:67:B	Sparton Electronics
B8:FF:6F	Shanghai Typrotech Tech CoLtd
F0:4A:2B	Pyramid Computer GmbH
08:BD:43	Netgear
94:05:BB:9	Zimmer GmbH
2C:A0:42	"Huawei Device Co, Ltd"
00:06:9A	e & Tel
00:25:1C	Edt
A0:FE:61	Vivint Wireless Inc
A4:6D:A4	"Huawei Tech Co, Ltd"
00:06:0C	"Melco Industries, Inc"
00:50:C2:EC:8	"Ibernex Ingenieria, S.L."
5C:FF:FF	"Shenzhen Kezhonglong Optoelectronic Tech Co, Ltd"
F8:02:78:3	3Shape Holding A/S
00:0D:45	"Tottori Sanyo Electric Co, Ltd"
00:18:27	Nec Unified Solutions Nederland B.V.
00:1E:A5	"Robotous, Inc"
90:4E:2B	"Huawei Tech Co, Ltd"
00:12:A3	Trust International B.V.
00:25:17	"Venntis, Llc"
00:50:C2:DC:5	Saia Burgess Controls AG
3C:6F:45	Fiberpro Inc
58:F2:FC	"Huawei Device Co, Ltd"
00:50:C2:5A:7	Phytec Messtechnik GmbH
00:22:91	"Cisco Systems, Inc"
7C:E1:FF	"Computer Performance, Inc Dba Digital Loggers, Inc"
18:5E:0F	Intel Corp
DC:2D:CB	"Beijing Unis HengYue Tech Co, Ltd"
70:B3:D5:A4:F	Weltek Tech Co Ltd
00:20:92	Chess Engineering B.V.
00:A0:48	"Questech, Ltd"
00:03:40	"Floware Wireless Systems, Ltd"
00:30:57	"QTelNet, Inc"
00:24:4E	"RadChips, Inc"
0C:8A:87	"AgLogica Holdings, Inc"
00:12:D6	"Jiangsu Yitong High-Tech Co, Ltd"
00:17:E7	Texas Instruments
00:1D:49	Innovation Wireless Inc
70:B3:D5:E5:5	Belt S.r.l.
70:B3:D5:17:8	Gamber-Johnson Llc
04:D9:F5	ASUSTek Computer Inc
C0:D0:FF	China Mobile Iot Co Ltd
30:32:35	"Qingdao Intelligent&Precise Electronics Co, Ltd"
00:04:3F	"ESTeem Wireless Modems, Inc"
00:04:D8	"IPWireless, Inc"
40:13:D9	Global ES
9C:6A:BE	Qees ApS.
9C:93:4E	Xerox Corp
A0:BB:3E:3	WiteRiver Tech Llc
00:1B:A9	"Brother industries, Ltd"
00:50:C2:DC:A	Tele Data Control
5C:CC:A0	Gridwiz Inc
40:AA:56	China Dragon Tech Ltd
00:50:C2:1B:1	Axes Tech
00:14:3D	Aevoe Inc
00:50:C2:4E:8	Satel sp. z o.o.
B0:D5:CC	Texas Instruments
70:B3:D5:37:B	Power Ltd
70:B3:D5:DE:9	EkspertStroyProekt Llc
00:1C:36	iNEWiT NV
00:26:FE	Mkd Tech Inc
70:B3:D5:4A:2	Devau Lemppenau GmbH
7C:3C:B6	"Shenzhen Homecare Tech Co, Ltd"
E8:F2:E3	"Starcor Beijing Co, Ltd"
00:A0:79	"Alps Electric (Usa), Inc"
00:30:1B	"Shuttle, Inc"
00:17:C2	Adb Broadband Italia
00:25:5E	Shanghai Dare Tech Co Ltd
08:37:9C	Topaz Co Ltd
40:D8:55:1D:E	vidisys GmbH
70:B3:D5:4F:8	Private
64:58:AD	China Mobile Iot Co Ltd
BC:4A:56	"Cisco Systems, Inc"
00:1A:A6	Telefunken Radio Communication Systems GmbH &CoKG
00:50:C2:70:0	Gem-Med SL
00:1B:C5:0A:2	Hettich Benelux
78:AF:E4	Comau S.p.A
00:50:C2:46:8	Network I/O
00:1E:1E	Honeywell Life Safety
80:B2:19	Elektron Tech UK Ltd
AC:1D:DF:2	ConectaIP Tecnologia S.L.
70:B3:D5:0E:A	Aev Broadcast Srl
00:13:DC	Ibtek Inc
00:26:52	"Cisco Systems, Inc"
D0:F2:7F	"SteadyServ Technoligies, Llc"
78:58:F3	"Vachen Co, Ltd"
00:04:73	Photonex Corp
00:50:C2:B2:F	"IntelliVision Tech, Corp"
70:B3:D5:77:B	"AeroVision Avionics, Inc"
00:03:A5	Medea Corp
00:06:13	Kawasaki Microelectronics Inc
00:06:8E	Hid Corp
00:50:C2:7C:1	Primary Integration Encorp Llc
F4:03:04	"Google, Inc"
34:F6:4B	Intel Corp
18:EE:69	"Apple, Inc"
C4:BA:A3	"Beijing Winicssec Tech Co, Ltd"
90:AD:F7	"vivo Mobile Communication Co, Ltd"
C0:18:50	Quanta Computer Inc
00:00:C1	Madge Ltd
00:01:55	"Promise Tech, Inc"
00:04:52	"RocketLogix, Inc"
00:0E:8D	Systems in Progress Holding GmbH
2C:A1:57	"acromate, Inc"
AC:3C:0B	"Apple, Inc"
D8:34:EE	Stem Audio
54:0E:58	"Guangdong Oppo Mobile Telecommunications Corp, Ltd"
00:10:95	Thomson Inc
00:30:1C	Altvater Airdata Systems
00:50:C2:2A:9	"Dr. Staiger, Mohilo + Co GmbH"
60:35:53	Buwon Tech
5C:43:D2	Hazemeyer
E4:35:C8	"Huawei Tech Co, Ltd"
20:CE:2A:2	Jabil
00:50:C2:4D:D	Truteq Wireless (Pty) Ltd
00:50:C2:EA:C	Alias ip
C4:EB:E3	Rrcn Sas
00:1B:C5:05:C	Suretrak Global Pty Ltd
A0:19:B2:0	Vast Production Services
00:14:44	Grundfos Holding
00:26:B5	Icomm Tele Ltd
9C:21:6A	"TP-Link Tech Co, Ltd"
D8:DF:0D	beroNet GmbH
D4:68:BA	Shenzhen Sundray Tech Co Ltd
3C:31:78	Qolsys Inc
00:22:8D	Gbs Laboratories Llc
00:24:EC	"United Information Tech Co, Ltd"
00:50:C2:DB:6	Prosoft-Systems Ltd
40:D8:55:18:8	Array Corp
00:13:AD	Sendo Ltd
54:ED:A3	"Navdy, Inc"
00:50:C2:26:0	Biotage
00:25:00	"Apple, Inc"
00:25:E8	Idaho Tech
70:B3:D5:09:7	Avant Tech
00:60:A9	Gesytec Mbh
00:07:1B	Cdvi Americas Ltd
70:B3:D5:C8:C	Rollogo Ltd
40:48:FD:E	Smart Sensor Devices AB
58:55:CA	"Apple, Inc"
00:50:C2:D1:D	Moco Media Pty Ltd
F0:1C:2D	Juniper Networks
D4:25:CC:6	"Nanjing Les Information Tech Co, Ltd"
00:50:C2:13:F	Sentito Networks
00:50:C2:70:2	Spm Instrument AB
00:1E:04	Hanson Research Corp
80:F5:93	Irco Sistemas de Telecomunicación S.A.
74:72:B0	"Guangzhou Shiyuan Electronics Co, Ltd"
00:50:C2:1B:E	Sedia Electronics
00:50:C2:90:A	Board Level Ltd
5C:17:37	"I-View Now, Llc"
C8:F8:6D	"Alcatel-Lucent Shanghai Bell Co, Ltd"
E8:1C:D8	"Apple, Inc"
00:0F:6A	Nortel Networks
00:50:C2:4A:D	"Openpeak, Inc"
00:1E:E4	Acs Solutions France
18:0C:77	"Westinghouse Electric Co, Llc"
A0:C5:F2:7	Viettronimex Jsc
74:7A:90	"Murata Manufacturing Co, Ltd"
00:D0:28	"Harmonic, Inc"
00:21:9F	Satel OY
70:B3:D5:14:F	Mobile Devices Unlimited
A8:5B:36:B	Lampyris Plant Llc
00:1D:F0	"Vidient Systems, Inc"
00:50:C2:97:6	Sands Instrumentation India Pvt Ltd
2C:8B:F2	Hitachi Metals America Ltd
C4:01:7C	Ruckus Wireless
0C:EC:84	Shenzhen Tinno Mobile Tech Corp
70:B3:D5:F5:0	"Vectology, Inc"
D0:22:12:7	Cliptech Industria e Comercio Ltda
00:0D:E0	"Icpdas Co, Ltd"
00:50:C2:53:D	Digital communications Tech
00:50:C2:65:5	Physik Instrumente (PI) GmbH&CoKG
34:5B:11	Evi Heat AB
88:03:55	Arcadyan Tech Corp
40:D8:55:18:4	Satkirit Ltd
70:B3:D5:3B:E	MyDefence Communication ApS
30:05:3F	"Jti Co, Ltd"
00:02:7A	Ioi Tech Corp
00:15:DA	Iritel A.D.
00:24:30	Ruby Tech Corp
14:FE:AF	Sagittar Ltd
F8:C3:97	Nzxt Corp Ltd
C8:F9:46	Locosys Tech Inc
A4:CF:D2	"Ubee Interactive Co, Ltd"
F4:90:CB:C	Cheetah Medical
74:5B:C5:7	"Shenzhen Atx Tech Co, Ltd"
00:80:E0	"Xtp Systems, Inc"
00:06:91	PT Inovacao
00:23:BA	Chroma
F0:92:1C	Hewlett Packard
54:27:58	"Motorola (Wuhan) Mobility Tech Communication Co, Ltd"
58:E8:76:7	Chronos Tech Ltd
70:B3:D5:47:1	Sysco Sicherheitssysteme GmbH
54:14:F3	Intel Corp
00:90:2C	Data & Control Equipment Ltd
00:05:3C	Xircom
00:16:D3	Wistron Corp
A0:21:95	"Samsung Electronics Co, Ltd"
D0:C4:2F	"Tamagawa Seiki Co, Ltd"
70:B3:D5:E4:9	Kendrion Mechatronics Center GmbH
00:10:C0	"Arma, Inc"
00:1B:56	Tehuti Networks Ltd
00:05:AE	Mediaport Usa
00:0D:D2	Simrad Optronics Asa
00:50:C2:FB:3	CT Co
5C:96:9D	"Apple, Inc"
50:C9:A0	Skipper AS
90:DF:B7	s.m.s smart microwave sensors GmbH
A0:19:B2:E	Ahgora Sistemas SA
70:B3:D5:B9:0	Amico Corp
08:00:3A	Orcatech Inc
00:1F:F0	Audio Partnership
00:22:CC	"SciLog, Inc"
00:50:C2:CB:A	"Delta Tau Data Systems, Inc"
D8:33:7F	"Office FA.com Co, Ltd"
00:50:C2:36:8	Aspel S.A.
F4:50:EB	"Telechips, Inc"
1C:AF:05	"Samsung Electronics Co, Ltd"
64:42:14	Swisscom Energy Solutions AG
00:03:FA	TiMetra Networks
00:21:34	Brandywine Communications
0C:F0:19	"Malgn Tech Co, Ltd"
A8:A6:68	zte Corp
1C:CA:E3:E	Dabi Atlante S/A Industrias Medico Odontológicas
0C:73:EB:4	"U-Pass.Co, Ltd"
00:50:C2:32:2	Bqt Solutions (Australia) Ltd
00:18:7F	Zodianet
00:1B:D0	Identec Solutions
90:00:DB	"Samsung Electronics Co, Ltd"
38:3A:21:E	"SDNware Tech Co, Ltd"
7C:C6:C4	Kolff Computer Supplies b.v.
40:5A:9B	Anovo
